date_week,spend_social,spend_tv,x1,x2,y,event_1,event_2,t
2020-01-13,7361.666701537882,22412.280662717552,0.07361666701537882,0.04482456132543511,310.9634290835111,0.0,0.0,93
2020-01-20,70498.42063691458,4002.464182309251,0.7049842063691458,0.008004928364618502,299.8260990674263,0.0,0.0,94
2020-01-27,69638.82300022739,358444.7568306482,0.6963882300022739,0.7168895136612965,266.2994387602106,0.0,0.0,95
2020-02-03,25777.816803122656,7533.648690662009,0.25777816803122655,0.01506729738132402,554.5837234329415,0.0,0.0,96
2020-02-10,9481.707703943477,45355.18110781076,0.09481707703943477,0.09071036221562151,382.65542515052704,0.0,0.0,97
2020-02-17,26864.051020936615,11642.614247185313,0.26864051020936613,0.023285228494370626,434.229534288188,0.0,0.0,98
2020-02-24,12758.09182250237,24509.87712007932,0.1275809182250237,0.04901975424015864,454.6890261991572,0.0,0.0,99
2020-03-02,98873.0570424387,373322.49396266666,0.988730570424387,0.7466449879253333,427.61855450149255,0.0,0.0,100
2020-03-09,8597.43756378127,12183.372702785678,0.0859743756378127,0.024366745405571356,337.1312778862821,0.0,0.0,101
2020-03-16,10741.400749971383,409397.17511961475,0.10741400749971382,0.8187943502392295,327.93239381132906,0.0,0.0,102
2020-03-23,21941.46684032144,417550.81383783877,0.21941466840321439,0.8351016276756775,424.8149361157137,0.0,0.0,103
2020-03-30,17658.248290515825,264527.1204303619,0.17658248290515827,0.5290542408607237,489.3506910573998,0.0,0.0,104
2020-04-06,19527.915230522558,26976.371763083935,0.19527915230522558,0.05395274352616787,562.5072487186795,0.0,0.0,105
2020-04-13,25103.113154556566,42223.94366435933,0.25103113154556567,0.08444788732871866,519.1079967456753,0.0,0.0,106
2020-04-20,89559.36015662167,38431.379472968954,0.8955936015662167,0.07686275894593791,416.18326838192036,0.0,0.0,107
2020-04-27,8093.845091258616,376197.8707258745,0.08093845091258615,0.752395741451749,352.96423990289907,0.0,0.0,108
2020-05-04,75903.12775299762,396780.98513424513,0.7590312775299762,0.7935619702684903,479.9117359693404,0.0,0.0,109
2020-05-11,17214.601133788332,335147.6988978811,0.17214601133788332,0.6702953977957622,331.4249677745887,0.0,0.0,110
2020-05-18,28890.58142617425,26570.55205022889,0.2889058142617425,0.053141104100457776,280.1980928289022,0.0,0.0,111
2020-05-25,28120.210732800675,19927.62533507703,0.28120210732800677,0.039855250670154066,571.5917613750587,0.0,0.0,112
2020-06-01,18879.95105817062,407708.0600911856,0.1887995105817062,0.8154161201823712,493.8766811995481,0.0,0.0,113
2020-06-08,7647.435093768832,16942.78178048025,0.07647435093768833,0.0338855635609605,554.4369724356892,1.0,0.0,114
2020-06-15,15477.857982907595,1241.156589928627,0.15477857982907595,0.002482313179857254,629.690811318334,1.0,0.0,115
2020-06-22,83841.70212937491,362051.8320642179,0.8384170212937492,0.7241036641284357,593.3974632754368,0.0,0.0,116
2020-06-29,92174.43662451883,29923.859577886833,0.9217443662451883,0.059847719155773665,456.3159393971407,0.0,0.0,117
2020-07-06,24619.08623130469,13901.105330040693,0.24619086231304688,0.027802210660081386,527.2835064413173,0.0,0.0,118
2020-07-13,7728.599919143374,408442.44326731574,0.07728599919143374,0.8168848865346314,742.9862468540099,0.0,1.0,119
2020-07-20,91872.68353300648,405089.42741451104,0.9187268353300647,0.8101788548290221,699.5366579571148,0.0,1.0,120
2020-07-27,18269.239764976337,38071.62815920039,0.18269239764976336,0.07614325631840077,478.4364947934438,0.0,0.0,121
2020-08-03,26693.47384440028,430173.9866795879,0.2669347384440028,0.8603479733591758,448.77611847276705,0.0,0.0,122
2020-08-10,15314.289231842009,445501.2926845443,0.1531428923184201,0.8910025853690886,485.01055294621483,0.0,0.0,123
2020-08-17,15647.052159337749,278526.0177959093,0.1564705215933775,0.5570520355918186,482.1050178193262,0.0,0.0,124
2020-08-24,26687.265793808125,360022.17488184216,0.26687265793808124,0.7200443497636844,500.8636909638768,0.0,0.0,125
2020-08-31,11195.989073783952,413525.6023705892,0.11195989073783953,0.8270512047411784,383.20342310129735,0.0,0.0,126
2020-09-07,23650.35700608616,496144.5203579061,0.2365035700608616,0.9922890407158123,434.6843266798364,0.0,0.0,127
2020-09-14,64211.123194165,36687.67487189581,0.64211123194165,0.07337534974379162,554.3467025057265,0.0,0.0,128
2020-09-21,19860.841593911293,336623.21532826225,0.19860841593911294,0.6732464306565245,489.3379467414475,0.0,0.0,129
2020-09-28,25616.604761408533,2047.3480142859878,0.25616604761408535,0.004094696028571976,408.9547846979689,0.0,0.0,130
2020-10-05,8596.798324278567,372424.9354542265,0.08596798324278566,0.744849870908453,416.9829274119673,0.0,0.0,131
2020-10-12,66621.26890941113,366243.3640484133,0.6662126890941112,0.7324867280968266,459.0398241820656,0.0,0.0,132
2020-10-19,8840.334879801467,352894.00054851494,0.08840334879801466,0.7057880010970299,348.95427224099075,0.0,0.0,133
2020-10-26,5528.700408411001,271204.818077958,0.05528700408411001,0.5424096361559161,292.6751355294896,0.0,0.0,134
2020-11-02,9366.036773396318,450514.94674643106,0.09366036773396318,0.9010298934928621,589.1610558918308,0.0,0.0,135
2020-11-09,19778.59540277428,455645.7726543579,0.1977859540277428,0.9112915453087158,523.2795913240017,0.0,0.0,136
2020-11-16,14840.761420800707,18635.11706533671,0.14840761420800708,0.03727023413067342,464.9874495678565,0.0,0.0,137
2020-11-23,17613.15592555575,5464.114555727901,0.1761315592555575,0.0109282291114558,350.6057312949952,0.0,0.0,138
2020-11-30,94045.26507288824,428314.5490779245,0.9404526507288824,0.8566290981558491,445.5847329404751,0.0,0.0,139
2020-12-07,9537.460239913102,466364.1370139157,0.09537460239913102,0.9327282740278314,314.46934379203236,0.0,0.0,140
2020-12-14,11234.689395805295,450217.898026658,0.11234689395805296,0.900435796053316,516.2098578186444,0.0,0.0,141
2020-12-21,15406.560642579809,11726.75752206493,0.15406560642579809,0.02345351504412986,471.05972862316025,0.0,0.0,142
2020-12-28,14340.35346148929,464531.3261562058,0.1434035346148929,0.9290626523124116,558.3401286211954,0.0,0.0,143
2021-01-04,7541.7975725929,25731.46710581749,0.075417975725929,0.05146293421163498,589.1365535302941,0.0,0.0,144
2021-01-11,62078.474658604166,257401.8222821533,0.6207847465860417,0.5148036445643066,594.5811046457685,0.0,0.0,145
2021-01-18,63964.52566319502,44781.744069184846,0.6396452566319502,0.08956348813836969,578.0954343346064,0.0,0.0,146
2021-01-25,96106.12575710469,309414.5908401493,0.9610612575710469,0.6188291816802987,450.9690009353212,0.0,0.0,147
2021-02-01,92081.03521094374,337007.8558523786,0.9208103521094374,0.6740157117047572,417.04383943659906,0.0,0.0,148
2021-02-08,85699.3310398219,324735.9127797264,0.856993310398219,0.6494718255594527,384.3923487640094,0.0,0.0,149
2021-02-15,65382.08833652588,349235.01693695853,0.6538208833652588,0.698470033873917,473.4733786243849,0.0,0.0,150
2021-02-22,17855.571754760364,44327.87810859346,0.17855571754760363,0.08865575621718692,368.4539380850622,0.0,0.0,151
2021-03-01,78511.97462374064,4240.579561788155,0.7851197462374063,0.00848115912357631,314.59978586948813,0.0,0.0,152
2021-03-08,20989.081780927754,35881.957382078384,0.20989081780927754,0.07176391476415676,434.0151780646052,0.0,0.0,153
2021-03-15,8494.210273848921,499685.84251669125,0.08494210273848922,0.9993716850333825,478.37585283503586,0.0,0.0,154
2021-03-22,15422.234214872127,20397.09755656411,0.15422234214872127,0.04079419511312822,504.9846589269467,0.0,0.0,155
2021-03-29,14187.795252878199,28743.596481151682,0.141877952528782,0.05748719296230336,498.3413545916089,0.0,0.0,156
2021-04-05,13187.389110313636,425220.2525301646,0.13187389110313635,0.8504405050603292,387.7717635336889,0.0,0.0,157
2021-04-12,22143.583636398635,348092.2732304485,0.22143583636398634,0.696184546460897,444.96362795285387,0.0,0.0,158
2021-04-19,28721.44816788351,374229.14903258736,0.2872144816788351,0.7484582980651747,598.1607917116328,0.0,0.0,159
2021-04-26,79236.41713200315,18268.923159956677,0.7923641713200315,0.03653784631991335,481.5094452118357,0.0,0.0,160
2021-05-03,18385.86974575008,10098.951884439079,0.18385869745750077,0.02019790376887816,598.7396109529444,0.0,0.0,161
2021-05-10,86103.49362240409,22663.995825008173,0.8610349362240408,0.045327991650016344,474.2352324578792,0.0,0.0,162
2021-05-17,81308.8910426296,335823.1155947269,0.813088910426296,0.6716462311894539,390.76646671818077,0.0,0.0,163
2021-05-24,12203.890354561543,47960.4636422288,0.12203890354561543,0.0959209272844576,513.9736128692608,0.0,0.0,164
2021-05-31,68096.18372502874,385214.1592362378,0.6809618372502874,0.7704283184724756,533.815644722056,0.0,0.0,165
2021-06-07,26517.97670814735,44849.83993864976,0.2651797670814735,0.08969967987729953,689.2556249670683,1.0,0.0,166
2021-06-14,20359.493513547994,16267.136525833854,0.20359493513547994,0.03253427305166771,655.5149764476535,1.0,0.0,167
2021-06-21,23142.890706785674,382385.51382126805,0.23142890706785674,0.7647710276425361,494.9810438609827,0.0,0.0,168
2021-06-28,28398.495567515653,397686.1985409416,0.2839849556751565,0.7953723970818831,471.76448307052317,0.0,0.0,169
2021-07-05,28972.00614772701,324845.8228787064,0.2897200614772701,0.6496916457574128,559.266460244982,0.0,0.0,170
2021-07-12,83747.28017865415,16124.617358433263,0.8374728017865416,0.032249234716866526,647.721339505049,0.0,1.0,171
2021-07-19,91804.59355932343,43715.718264540374,0.9180459355932343,0.08743143652908075,731.6750414738709,0.0,1.0,172
2021-07-26,70135.33415356748,28074.469720719233,0.7013533415356749,0.056148939441438464,501.030621217924,0.0,0.0,173
2021-08-02,7376.2299391100305,445956.02734392835,0.07376229939110031,0.8919120546878567,597.2031903902741,0.0,0.0,174
2021-08-09,9282.282602319721,23812.865429336285,0.0928228260231972,0.04762573085867257,394.51787015744577,0.0,0.0,175
2021-08-16,19310.76285084624,418649.36924475606,0.19310762850846241,0.8372987384895121,256.04280263217754,0.0,0.0,176
2021-08-23,18065.79438782807,475638.492304808,0.1806579438782807,0.951276984609616,188.24939212209983,0.0,0.0,177
2021-08-30,91969.78866048266,296294.83623839193,0.9196978866048267,0.5925896724767838,155.48183053707908,0.0,0.0,178
